Time,Extension,Load
457.6,1.52534,9201.67285
457.7,1.52571,9203.80957
457.8,1.52604,9205.9707
457.9,1.52636,9207.92773
458,1.52668,9209.65527
458.1,1.527,9211.87109
458.2,1.52737,9214.3125
458.3,1.5277,9216.21191
458.4,1.52807,9218.8291
458.5,1.52839,9221.12598
458.6,1.52871,9223.05762
458.7,1.52904,9224.86719
458.8,1.52941,9227.18848
458.9,1.52979,9229.69531
459,1.53011,9231.63867
459.1,1.53043,9233.74902
459.2,1.53075,9235.75586
459.3,1.53107,9237.42383
459.4,1.53134,9239.24414
459.5,1.53161,9240.78223
459.6,1.53198,9242.89258
459.7,1.5323,9245.20508
459.8,1.53268,9247.91406
459.9,1.53305,9250.22949
460,1.53343,9252.54297
460.1,1.53375,9254.66406
460.2,1.53407,9256.70508
460.3,1.53434,9258.57227
460.4,1.53466,9259.82324
460.5,1.53498,9262.16016
460.6,1.53536,9264.48047
460.7,1.53568,9266.66992
460.8,1.53605,9268.91016
460.9,1.53637,9270.89062
461,1.53664,9272.77344
461.1,1.53702,9274.78223
461.2,1.53734,9277.04785
461.3,1.53766,9279.21191
461.4,1.53804,9281.64453
461.5,1.53841,9284.02441
461.6,1.53873,9285.96191
461.7,1.53905,9287.86621
461.8,1.53937,9289.78223
461.9,1.53975,9292.24219
462,1.54007,9294.69434
462.1,1.54039,9296.67578
462.2,1.54077,9298.47852
462.3,1.54104,9300.55664
462.4,1.54136,9302.19922
462.5,1.54162,9303.95312
462.6,1.54195,9305.73926
462.7,1.54232,9307.77734
462.8,1.5427,9310.4082
462.9,1.54302,9313.04004
463,1.54339,9315.25684
463.1,1.54377,9317.72168
463.2,1.54409,9319.68066
463.3,1.54436,9321.44043
463.4,1.54468,9322.9502
463.5,1.545,9324.95898
463.6,1.54532,9326.91797
463.7,1.5457,9329.16895
463.8,1.54602,9331.3252
463.9,1.54634,9333.32031
464,1.54666,9335.3291
464.1,1.54698,9337.32031
464.2,1.5473,9339.50488
464.3,1.54768,9341.64746
464.4,1.548,9343.93848
464.5,1.54837,9346.42676
464.6,1.54875,9348.66602
464.7,1.54907,9350.83789
464.8,1.54939,9352.60547
464.9,1.54971,9354.69824
465,1.55009,9357.25684
465.1,1.55041,9359.36719
465.2,1.55073,9361.00098
465.3,1.55105,9363.09668
465.4,1.55137,9365.14844
465.5,1.5517,9366.75977
465.6,1.55196,9368.62891
465.7,1.55229,9370.39062
465.8,1.55266,9373.01367
465.9,1.55304,9375.31152
466,1.55341,9377.79004
466.1,1.55373,9380.25684
466.2,1.55405,9382.12793
466.3,1.55437,9384.08789
466.4,1.5547,9385.98242
466.5,1.55502,9387.6543
466.6,1.55534,9389.56348
466.7,1.55566,9391.78027
466.8,1.55604,9394.13867
466.9,1.55636,9396.45703
467,1.55668,9398.22949
467.1,1.557,9400.15332
467.2,1.55732,9402.08008
467.3,1.55764,9404.40234
467.4,1.55802,9406.50586
467.5,1.55839,9408.92773
467.6,1.55871,9411.25
467.7,1.55909,9413.53027
467.8,1.55941,9415.53516
467.9,1.55973,9417.54395
468,1.56005,9419.35645
468.1,1.56043,9422.0459
468.2,1.56075,9424.12598
468.3,1.56107,9425.92578
468.4,1.56139,9428.07227
468.5,1.56171,9429.74512
468.6,1.56198,9431.66211
468.7,1.5623,9432.90625
468.8,1.56262,9435.22852
468.9,1.563,9437.82812
469,1.56337,9440.27832
469.1,1.5637,9442.45996
469.2,1.56407,9444.88965
469.3,1.56439,9446.95898
469.4,1.56471,9449.06836
469.5,1.56504,9451.09863
469.6,1.5653,9452.85547
469.7,1.56568,9454.6123
469.8,1.566,9457.11816
469.9,1.56632,9459.24219
470,1.5667,9461.58008
470.1,1.56702,9463.44922
470.2,1.56734,9465.28906
470.3,1.56766,9467.4834
470.4,1.56798,9469.68066
470.5,1.56836,9472.16797
470.6,1.56873,9474.37109
470.7,1.56911,9476.83691
470.8,1.56943,9479.06836
470.9,1.5697,9480.62988
471,1.57007,9482.79297
471.1,1.57045,9485.1123
471.2,1.57077,9487.70898
471.3,1.57109,9489.70898
471.4,1.57141,9491.61719
471.5,1.57173,9493.48047
471.6,1.57205,9495.54297
471.7,1.57232,9496.86035
471.8,1.57264,9498.70605
471.9,1.57296,9501.25977
472,1.57334,9503.70312
472.1,1.57371,9506.02637
472.2,1.57409,9508.33398
472.3,1.57441,9510.77637
472.4,1.57473,9512.9209
472.5,1.57505,9514.70312
472.6,1.57532,9516.62207
472.7,1.57564,9518.18164
472.8,1.57602,9520.50586
472.9,1.57634,9522.88086
473,1.57666,9524.99512
473.1,1.57704,9527.00586
473.2,1.57736,9528.87891
473.3,1.57768,9531.00879
473.4,1.578,9533.16504
473.5,1.57832,9535.25098
473.6,1.5787,9537.37207
473.7,1.57907,9540.03125
473.8,1.57939,9542.53516
473.9,1.57971,9544.375
474,1.58004,9546.0791
474.1,1.58041,9548.47266
474.2,1.58079,9550.79004
474.3,1.58111,9553.05078
474.4,1.58143,9554.80078
474.5,1.58175,9556.94043
474.6,1.58207,9558.98438
474.7,1.58234,9560.60156
474.8,1.58261,9562.37695
474.9,1.58298,9564.38086
475,1.5833,9566.78516
475.1,1.58368,9569.29004
475.2,1.58405,9571.76465
475.3,1.58443,9574.05664
475.4,1.58475,9576.01953
475.5,1.58507,9578.25195
475.6,1.58539,9580.16504
475.7,1.58566,9581.78418
475.8,1.58598,9583.57227
475.9,1.58636,9586.03809
476,1.58668,9588.31934
476.1,1.587,9590.44531
476.2,1.58737,9592.39453
476.3,1.58764,9594.52441
476.4,1.58796,9596.29395
476.5,1.58834,9598.36914
476.6,1.58866,9600.69824
476.7,1.58904,9603.00684
476.8,1.58941,9605.52344
476.9,1.58973,9607.49805
477,1.59005,9609.30664
477.1,1.59037,9611.3418
477.2,1.59075,9613.48633
477.3,1.59107,9616.16699
477.4,1.59139,9618.03809
477.5,1.59177,9620.04297
477.6,1.59209,9622.01465
477.7,1.59236,9623.65625
477.8,1.59262,9625.54004
477.9,1.59295,9627.18945
478,1.59332,9629.3877
478.1,1.59364,9631.93652
478.2,1.59402,9634.37695
478.3,1.59439,9636.64258
478.4,1.59477,9639.02441
478.5,1.59509,9641.00195
478.6,1.59541,9642.91504
478.7,1.59568,9644.80957
478.8,1.596,9646.37695
478.9,1.59632,9648.48438
479,1.5967,9650.9043
479.1,1.59702,9653.14453
479.2,1.59739,9655.46484
479.3,1.59771,9657.64355
479.4,1.59804,9659.56055
479.5,1.5983,9661.2627
479.6,1.59868,9663.52051
479.7,1.599,9665.50977
479.8,1.59937,9668.00586
479.9,1.59975,9670.45312
480,1.60007,9672.68945
480.1,1.60039,9674.46191
480.2,1.60071,9676.4707
480.3,1.60109,9678.9502
480.4,1.60146,9681.26367
480.5,1.60173,9683.48242
480.6,1.60205,9685.48145
480.7,1.60237,9687.52051
480.8,1.6027,9689.29199
480.9,1.60296,9690.92578
481,1.60329,9692.49219
481.1,1.60366,9694.93652
481.2,1.60404,9697.32031
481.3,1.60436,9699.64746
481.4,1.60473,9702.20898
481.5,1.60505,9704.35059
481.6,1.60537,9706.26172
481.7,1.6057,9708.19141
481.8,1.60602,9709.7793
481.9,1.60634,9711.61523
482,1.60666,9714.04883
482.1,1.60704,9716.16309
482.2,1.60736,9718.37695
482.3,1.60768,9720.44434
482.4,1.608,9722.40527
482.5,1.60832,9724.18066
482.6,1.60864,9726.19141
482.7,1.60902,9728.79102
482.8,1.60939,9730.97656
482.9,1.60977,9733.64062
483,1.61009,9735.9707
483.1,1.61036,9737.82324
483.2,1.61068,9739.75781
483.3,1.61105,9741.8877
483.4,1.61143,9744.39551
483.5,1.61175,9746.80762
483.6,1.61207,9748.71875
483.7,1.61239,9750.91797
483.8,1.61271,9752.80078
483.9,1.61298,9754.64941
484,1.6133,9756.15625
484.1,1.61362,9758.33594
484.2,1.614,9760.66602
484.3,1.61437,9762.95898
484.4,1.6147,9765.4082
484.5,1.61507,9767.83496
484.6,1.61539,9769.99023
484.7,1.61571,9771.95605
484.8,1.61604,9773.92773
484.9,1.6163,9775.50781
485,1.61668,9777.77344
485.1,1.617,9779.82324
485.2,1.61737,9782.21191
485.3,1.6177,9784.37305
485.4,1.61802,9786.56738
485.5,1.61834,9788.50586
485.6,1.61866,9790.54199
485.7,1.61898,9792.84766
485.8,1.61936,9795.27441
485.9,1.61973,9797.65332
486,1.62011,9800.36035
486.1,1.62037,9802.28906
486.2,1.6207,9804.08984
486.3,1.62102,9806.0791
486.4,1.62139,9808.30273
486.5,1.62177,9811.24512
486.6,1.62209,9813.15625
486.7,1.62241,9814.875
486.8,1.62273,9817.0791
486.9,1.62305,9818.82227
487,1.62332,9820.48828
487.1,1.62364,9822.20312
487.2,1.62396,9824.33691
487.3,1.62434,9826.60645
487.4,1.62471,9829.02539
487.5,1.62509,9831.48242
487.6,1.62541,9833.65234
487.7,1.62573,9835.52051
487.8,1.62605,9837.50879
487.9,1.62632,9839.20215
488,1.62664,9840.76562
488.1,1.62702,9843.20117
488.2,1.62734,9845.42676
488.3,1.62771,9847.7002
488.4,1.62804,9849.9707
488.5,1.62836,9852.0127
488.6,1.62868,9853.95312
488.7,1.629,9856.03418
488.8,1.62937,9858.59473
488.9,1.6297,9860.80762
489,1.63007,9863.40332
489.1,1.63039,9865.68164
489.2,1.63071,9867.59277
489.3,1.63104,9869.5498
489.4,1.63136,9871.68848
489.5,1.63173,9873.86523
489.6,1.63211,9876.70801
489.7,1.63243,9878.70215
489.8,1.63275,9880.59277
489.9,1.63307,9882.70605
490,1.63334,9884.38965
490.1,1.63366,9886.125
490.2,1.63398,9887.71875
490.3,1.6343,9889.71973
490.4,1.63468,9892.01367
490.5,1.635,9894.44922
490.6,1.63537,9896.97852
490.7,1.63575,9899.26172
490.8,1.63607,9901.39941
490.9,1.63639,9903.10449
491,1.63666,9904.81543
491.1,1.63698,9906.80566
491.2,1.63736,9909.08105
491.3,1.63768,9911.3584
491.4,1.63805,9913.7373
491.5,1.63837,9916.06348
491.6,1.6387,9917.65137
491.7,1.63902,9919.70312
491.8,1.63934,9921.7373
491.9,1.63966,9923.98633
492,1.64004,9926.42969
492.1,1.64041,9928.95703
492.2,1.64073,9931.25293
492.3,1.64105,9932.97168
492.4,1.64137,9934.95703
492.5,1.64175,9937.00586
492.6,1.64212,9939.58691
492.7,1.64245,9941.7041
492.8,1.64277,9943.50293
492.9,1.64309,9945.67188
493,1.64336,9947.16504
493.1,1.64368,9949.07715
493.2,1.64395,9950.70801
493.3,1.64432,9952.85645
493.4,1.64464,9954.92969
493.5,1.64502,9957.50488
493.6,1.64539,9960.11816
493.7,1.64577,9962.62012
493.8,1.64604,9964.55273
493.9,1.64636,9966.59961
494,1.64668,9968.2666
494.1,1.64695,9969.78223
494.2,1.64732,9972.29102
494.3,1.6477,9974.76562
494.4,1.64802,9977.0625
494.5,1.64839,9979.61816
494.6,1.64871,9981.49219
494.7,1.64898,9983.3916
494.8,1.6493,9985.16992
494.9,1.64968,9987.55371
495,1.65,9989.8291
495.1,1.65043,9992.2998
495.2,1.65075,9994.66406
495.3,1.65107,9996.5498
495.4,1.65139,9998.4082
495.5,1.65171,10000.35352
495.6,1.65209,10002.82617
495.7,1.65246,10005.03223
495.8,1.65273,10007.23633
495.9,1.65311,10008.97754
496,1.65337,10011.00586
496.1,1.6537,10012.82715
496.2,1.65396,10014.45996
496.3,1.65429,10016.10449
496.4,1.65466,10018.47656
496.5,1.65498,10020.92285
496.6,1.65536,10023.22754
496.7,1.65573,10025.69336
496.8,1.65605,10028.27246
496.9,1.65637,10030.24219
497,1.6567,10032.41699
497.1,1.65702,10034.04785
497.2,1.65729,10035.81348
497.3,1.65766,10038.23438
497.4,1.65804,10040.78906
497.5,1.65836,10042.93066
497.6,1.65868,10045.26172
497.7,1.659,10047.06934
497.8,1.65932,10048.98047
497.9,1.65964,10051.38477
498,1.66002,10053.72656
498.1,1.66039,10055.90918
498.2,1.66077,10058.5918
498.3,1.66109,10060.75195
498.4,1.66141,10062.6709
498.5,1.66168,10064.45703
498.6,1.66205,10066.51074
498.7,1.66243,10068.94531
498.8,1.66275,10071.53809
498.9,1.66307,10073.45215
499,1.66339,10075.5752
499.1,1.66371,10077.50098
499.2,1.66398,10079.24121
499.3,1.6643,10080.75391
499.4,1.66462,10082.89648
499.5,1.665,10085.43555
499.6,1.66532,10088.06543
499.7,1.6657,10090.2959
499.8,1.66607,10092.63281
499.9,1.66639,10095.06641
500,1.66671,10097.08789
500.1,1.66704,10099.01562
500.2,1.6673,10100.63086
500.3,1.66768,10102.71387
500.4,1.668,10105.2998
500.5,1.66837,10107.43945
500.6,1.6687,10109.71777
500.7,1.66902,10111.82227
500.8,1.66934,10113.67871
500.9,1.66966,10115.41113
501,1.67004,10117.53027
501.1,1.67036,10119.88574
501.2,1.67073,10122.26172
501.3,1.67111,10124.88379
501.4,1.67143,10126.98047
501.5,1.6717,10128.63086
501.6,1.67207,10130.58398
501.7,1.67239,10132.91504
501.8,1.67277,10135.2334
501.9,1.67309,10137.32324
502,1.67341,10139.24023
502.1,1.67373,10141.32324
502.2,1.67405,10143.20996
502.3,1.67432,10144.73145
502.4,1.67464,10146.36523
502.5,1.67496,10148.72949
502.6,1.67534,10151.28027
502.7,1.67571,10153.85645
502.8,1.67609,10156.44434
502.9,1.67641,10159.00684
503,1.67673,10160.72168
503.1,1.67705,10162.78711
503.2,1.67737,10164.5625
503.3,1.67764,10166.39453
503.4,1.67802,10168.52832
503.5,1.67834,10170.71777
503.6,1.67871,10173.21387
503.7,1.67904,10175.10156
503.8,1.67936,10177.12402
503.9,1.67968,10178.97754
504,1.68,10181.14551
504.1,1.68032,10183.4707
504.2,1.6807,10185.57617
504.3,1.68107,10188.25781
504.4,1.68139,10190.56445
504.5,1.68171,10192.48633
504.6,1.68204,10194.47949
504.7,1.68241,10196.66797
504.8,1.68279,10198.94727
504.9,1.68311,10201.13281
505,1.68343,10202.99316
505.1,1.68375,10205.16504
505.2,1.68407,10207.10449
505.3,1.68434,10208.76465
505.4,1.68461,10210.30859
505.5,1.68498,10212.37988
505.6,1.6853,10214.70312
505.7,1.68568,10217.16895
505.8,1.68605,10219.76953
505.9,1.68643,10222.19336
506,1.68675,10224.45605
506.1,1.68707,10226.2666
506.2,1.68739,10228.28027
506.3,1.68766,10229.86621
506.4,1.68798,10231.75684
506.5,1.68836,10234.13086
506.6,1.68868,10236.26465
506.7,1.689,10238.67383
506.8,1.68932,10240.58887
506.9,1.68964,10242.75684
507,1.68996,10244.56641
507.1,1.69034,10246.77148
507.2,1.69071,10249.34082
507.3,1.69104,10251.62402
507.4,1.69141,10254.24219
507.5,1.69173,10256.17188
507.6,1.69205,10258.13184
507.7,1.69237,10260.18359
507.8,1.69275,10262.39551
507.9,1.69307,10264.8584
508,1.69345,10266.85938
508.1,1.69377,10268.77344
508.2,1.69409,10271.0791
508.3,1.69436,10272.92578
508.4,1.69468,10274.46777
508.5,1.69495,10276.24414
508.6,1.69532,10278.31934
508.7,1.69564,10280.79883
508.8,1.69602,10283.19141
508.9,1.69639,10285.81641
509,1.69677,10288.1123
509.1,1.69709,10290.25781
509.2,1.69741,10292.42383
509.3,1.69768,10294.11035
509.4,1.69795,10295.5459
509.5,1.69832,10297.80371
509.6,1.69864,10300.23633
509.7,1.69902,10302.57617
509.8,1.69934,10304.78516
509.9,1.69966,10306.61719
510,1.69998,10308.50195
510.1,1.7003,10310.79297
510.2,1.70068,10313.18066
510.3,1.701,10315.27539
510.4,1.70137,10317.76465
510.5,1.70175,10320.68555
510.6,1.70207,10322.31641
510.7,1.70239,10324.32812
510.8,1.70271,10326.57227
510.9,1.70309,10328.81152
511,1.70341,10331.14941
511.1,1.70373,10333.34961
511.2,1.70405,10335.50293
511.3,1.70437,10337.40039
511.4,1.7047,10339.21973
511.5,1.70496,10340.78711
511.6,1.70529,10342.5332
511.7,1.70566,10344.84082
511.8,1.70604,10347.39941
511.9,1.70636,10349.75781
512,1.70673,10352.19141
512.1,1.70705,10354.47461
512.2,1.70743,10356.71582
512.3,1.7077,10358.61816
512.4,1.70796,10360.04883
512.5,1.70829,10361.90137
512.6,1.70866,10364.21582
512.7,1.70898,10366.57227
512.8,1.70936,10368.89746
512.9,1.70968,10371.12402
513,1.71,10373.09961
513.1,1.71032,10374.94141
513.2,1.7107,10377.27246
513.3,1.71102,10379.73926
513.4,1.71139,10381.95801
513.5,1.71171,10384.53711
513.6,1.71209,10386.95605
513.7,1.71241,10389.01367
513.8,1.71273,10391.04102
513.9,1.71305,10393.21094
514,1.71343,10395.67578
514.1,1.71375,10397.61816
514.2,1.71407,10399.49902
514.3,1.71439,10401.4541
514.4,1.71471,10403.54395
514.5,1.71498,10405.13086
514.6,1.7153,10406.7998
514.7,1.71562,10408.78516
514.8,1.716,10411.24609
514.9,1.71637,10413.88867
515,1.71675,10416.3418
515.1,1.71707,10418.57617
515.2,1.71739,10420.79102
515.3,1.71771,10422.77051
515.4,1.71804,10424.46387
515.5,1.7183,10425.9248
515.6,1.71868,10428.12598
515.7,1.719,10430.57422
515.8,1.71937,10432.8418
515.9,1.7197,10434.98438
516,1.72002,10437.07129
516.1,1.72034,10438.95215
516.2,1.72066,10441.14648
516.3,1.72104,10443.54395
516.4,1.72136,10445.81445
516.5,1.72173,10448.24219
516.6,1.72211,10450.63281
516.7,1.72237,10452.49121
516.8,1.7227,10454.44629
516.9,1.72302,10456.35254
517,1.72345,10458.8125
517.1,1.72377,10461.48242
517.2,1.72409,10463.39355
517.3,1.72441,10465.23438
517.4,1.72473,10467.49805
517.5,1.72505,10469.26562
517.6,1.72532,10470.8125
517.7,1.72564,10472.58691
517.8,1.72596,10474.87109
517.9,1.72634,10477.27246
518,1.72671,10479.77832
518.1,1.72709,10482.05078
518.2,1.72741,10484.46875
518.3,1.72773,10486.4502
518.4,1.72805,10488.52734
518.5,1.72837,10490.17773
518.6,1.72864,10491.68652
518.7,1.72896,10493.84277
518.8,1.72934,10496.18066
518.9,1.72966,10498.53223
519,1.73004,10500.57031
519.1,1.73036,10502.56641
519.2,1.73068,10504.5625
519.3,1.731,10506.76172
519.4,1.73137,10509.14746
519.5,1.73175,10511.55078
519.6,1.73207,10514
519.7,1.73239,10516.09766
519.8,1.73271,10518.32324
519.9,1.73304,10520.04004
520,1.73336,10522.06543
520.1,1.73379,10524.86816
520.2,1.73411,10527.22559
520.3,1.73443,10529.07812
520.4,1.73475,10531.24609
520.5,1.73507,10533.29688
520.6,1.73534,10534.97266
520.7,1.73561,10536.61914
520.8,1.73598,10538.5459
520.9,1.7363,10540.86914
521,1.73668,10543.35449
521.1,1.73705,10545.70898
521.2,1.73743,10548.25586
521.3,1.73775,10550.62988
521.4,1.73807,10552.60645
521.5,1.73834,10554.20605
521.6,1.73866,10555.79199
521.7,1.73898,10557.90723
521.8,1.73936,10560.1123
521.9,1.73968,10562.29395
522,1.74005,10564.67969
522.1,1.74037,10566.75488
522.2,1.7407,10568.87207
522.3,1.74102,10570.86621
522.4,1.74134,10572.97949
522.5,1.74166,10575.37988
522.6,1.74204,10577.37598
522.7,1.74241,10580.04395
522.8,1.74273,10582.41211
522.9,1.74305,10584.22949
523,1.74337,10586.52344
523.1,1.74375,10588.80273
523.2,1.74412,10591.44824
523.3,1.74439,10593.44434
523.4,1.74477,10595.52246
523.5,1.74509,10597.66309
523.6,1.74536,10599.30176
523.7,1.74568,10601.00977
523.8,1.74595,10602.8584
523.9,1.74632,10604.92383
524,1.74664,10607.41016
524.1,1.74702,10610.13574
524.2,1.74739,10612.45508
524.3,1.74777,10614.96387
524.4,1.74809,10616.79102
524.5,1.74836,10618.75
524.6,1.74868,10620.46484
524.7,1.749,10622.24414
524.8,1.74932,10624.25293
524.9,1.7497,10626.72852
525,1.75002,10628.83594
525.1,1.75034,10631.22656
525.2,1.75066,10633.25781
525.3,1.75098,10635.25781
525.4,1.7513,10637.24414
525.5,1.75168,10639.41211
525.6,1.752,10641.73535
525.7,1.75237,10644.09961
525.8,1.75275,10646.69727
525.9,1.75307,10648.67871
526,1.75339,10650.64258
526.1,1.75371,10653.03223
526.2,1.75409,10655.31152
526.3,1.75441,10657.72852
526.4,1.75473,10659.71582
526.5,1.75511,10661.85156
526.6,1.75537,10663.67285
526.7,1.7557,10665.38672
526.8,1.75596,10667.08105
526.9,1.75629,10668.85059
527,1.75666,10671.32812
527.1,1.75704,10673.72949
527.2,1.75736,10676.16699
527.3,1.75773,10678.6084
527.4,1.75805,10680.94434
527.5,1.75843,10682.71875
527.6,1.7587,10684.66406
527.7,1.75902,10686.45312
527.8,1.75934,10687.96484
527.9,1.75966,10690.53613
528,1.75998,10692.61328
528.1,1.76036,10694.97852
528.2,1.76068,10697.1084
528.3,1.761,10699.08496
528.4,1.76132,10700.9209
528.5,1.76164,10703.50781
528.6,1.76202,10705.55566
528.7,1.76234,10707.91309
528.8,1.76271,10710.34473
528.9,1.76309,10712.6582
529,1.76341,10714.58594
529.1,1.76373,10716.66992
529.2,1.76405,10718.83008
529.3,1.76443,10721.31738
529.4,1.76475,10723.23145
529.5,1.76507,10725.07227
529.6,1.76539,10727.0166
529.7,1.76571,10728.98145
529.8,1.76604,10730.9209
529.9,1.7663,10732.27051
530,1.76662,10734.49121
530.1,1.767,10736.66797
530.2,1.76737,10739.20508
530.3,1.76775,10741.58105
530.4,1.76807,10743.93066
530.5,1.76839,10745.82227
530.6,1.76871,10747.875
530.7,1.76904,10749.76172
530.8,1.7693,10751.50293
530.9,1.76962,10753.50781
531,1.77,10755.85156
531.1,1.77037,10758.38867
531.2,1.7707,10760.45117
531.3,1.77102,10762.45996
531.4,1.77134,10764.4668
531.5,1.77166,10766.30762
531.6,1.77198,10768.41895
531.7,1.77236,10770.74609
531.8,1.77273,10773.3584
531.9,1.77305,10775.72363
532,1.77343,10778.03906
532.1,1.77375,10779.93262
532.2,1.77407,10781.68945
532.3,1.77439,10783.90723
532.4,1.77477,10786.35254
532.5,1.77509,10788.24805
532.6,1.77541,10790.12793
532.7,1.77573,10792.26172
532.8,1.77605,10794.2168
532.9,1.77632,10795.7207
533,1.77664,10797.26074
533.1,1.77696,10799.51855
533.2,1.77734,10801.91797
533.3,1.77771,10804.25195
533.4,1.77804,10806.75293
533.5,1.77841,10809.02832
533.6,1.77873,10811.2666
533.7,1.77905,10813.19727
533.8,1.77937,10815.08203
533.9,1.77964,10816.71875
534,1.78002,10818.81348
534.1,1.78034,10821.16699
534.2,1.78066,10823.35352
534.3,1.78104,10825.67871
534.4,1.78136,10827.67188
534.5,1.78168,10829.57715
534.6,1.782,10831.6123
534.7,1.78232,10833.97461
534.8,1.7827,10836.28223
534.9,1.78307,10838.5752
535,1.78345,10840.98828
535.1,1.78371,10843.03613
535.2,1.78404,10844.80273
535.3,1.78441,10846.91602
535.4,1.78479,10849.2041
535.5,1.78511,10851.5
535.6,1.78543,10853.39648
535.7,1.78575,10855.27539
535.8,1.78607,10857.20996
535.9,1.78634,10858.85059
536,1.78661,10860.30371
536.1,1.78698,10862.20801
536.2,1.7873,10864.7373
536.3,1.78768,10867.00781
536.4,1.78805,10869.38672
536.5,1.78843,10872.02051
536.6,1.78875,10874.17676
536.7,1.78907,10876.25977
536.8,1.78939,10878.38672
536.9,1.78966,10880.10938
537,1.78998,10882.00488
537.1,1.79036,10884.33398
537.2,1.79068,10886.58984
537.3,1.791,10888.82129
537.4,1.79137,10891.03418
537.5,1.79164,10893.09473
537.6,1.79196,10894.99707
537.7,1.79234,10897.25391
537.8,1.79266,10899.48438
537.9,1.79304,10901.73047
538,1.79341,10904.41797
538.1,1.79373,10906.66016
538.2,1.79405,10908.48047
538.3,1.79437,10910.33008
538.4,1.79475,10912.41406
538.5,1.79512,10915.13379
538.6,1.79539,10917.00781
538.7,1.79577,10918.93945
538.8,1.79609,10921.08398
538.9,1.79636,10922.86328
539,1.79668,10924.60254
539.1,1.79695,10926.26465
539.2,1.79732,10928.10059
539.3,1.79764,10930.76367
539.4,1.79802,10933.0293
539.5,1.79839,10935.75781
539.6,1.79877,10937.79004
539.7,1.79909,10939.94238
539.8,1.79941,10942.31348
539.9,1.79968,10943.77832
540,1.8,10945.59863
540.1,1.80032,10947.55762
540.2,1.8007,10949.99707
540.3,1.80102,10952.11523
540.4,1.80134,10954.4541
540.5,1.80171,10956.87402
540.6,1.80198,10958.45898
540.7,1.8023,10960.15137
540.8,1.80268,10962.40332
540.9,1.803,10964.82715
541,1.80337,10967.04199
541.1,1.80375,10969.58691
541.2,1.80407,10971.63086
541.3,1.80439,10973.45801
541.4,1.80471,10975.31543
541.5,1.80509,10977.60645
541.6,1.80541,10980.17773
541.7,1.80573,10982.11035
541.8,1.80611,10984.24414
541.9,1.80637,10986.17188
542,1.8067,10987.97363
542.1,1.80696,10989.68359
542.2,1.80729,10991.17383
542.3,1.80766,10993.61621
542.4,1.80798,10996.24414
542.5,1.80836,10998.46387
542.6,1.80873,11001.07617
542.7,1.80905,11003.28027
542.8,1.80943,11005.45215
542.9,1.8097,11007.34277
543,1.81002,11009.06152
543.1,1.81029,11010.57617
543.2,1.81066,11013.00391
543.3,1.81104,11015.19629
543.4,1.81136,11017.55078
543.5,1.81173,11019.78418
543.6,1.81205,11021.76953
543.7,1.81232,11023.44727
543.8,1.8127,11025.42188
543.9,1.81302,11027.4707
544,1.81334,11029.5625
544.1,1.81371,11032.03418
544.2,1.81409,11034.39551
544.3,1.81441,11036.32715
544.4,1.81468,11038.08594
544.5,1.81505,11040.14258
544.6,1.81543,11042.53125
544.7,1.81575,11045.13965
544.8,1.81607,11046.9541
544.9,1.81639,11049.03223
545,1.81671,11051.02344
545.1,1.81704,11052.94727
545.2,1.8173,11054.14062
545.3,1.81762,11056.16504
545.4,1.818,11058.45117
545.5,1.81837,11060.86621
545.6,1.8187,11063.28125
545.7,1.81907,11065.97656
545.8,1.81939,11067.83008
545.9,1.81971,11069.79395
546,1.82004,11071.87695
546.1,1.8203,11073.39746
546.2,1.82062,11075.27832
546.3,1.821,11077.60156
546.4,1.82137,11079.86621
546.5,1.8217,11082.22559
546.6,1.82202,11084.25879
546.7,1.82234,11086.08008
546.8,1.82266,11087.97266
546.9,1.82298,11090.04688
547,1.82336,11092.52441
547.1,1.82373,11094.76367
547.2,1.82411,11097.40723
547.3,1.82443,11099.5127
547.4,1.8247,11101.43848
547.5,1.82502,11103.20117
547.6,1.82534,11105.48535
547.7,1.82577,11108.04199
547.8,1.82609,11110.25684
547.9,1.82641,11112.32227
548,1.82673,11114.49609
548.1,1.82705,11116.50781
548.2,1.82732,11118.31348
548.3,1.82764,11119.69531
548.4,1.82796,11122.04883
548.5,1.82834,11124.1416
548.6,1.82871,11126.57715
548.7,1.82904,11129.09082
548.8,1.82941,11131.57617
548.9,1.82973,11133.72266
549,1.83005,11135.7373
549.1,1.83037,11137.28418
549.2,1.83064,11139
549.3,1.83096,11140.88965
549.4,1.83134,11143.17969
549.5,1.83171,11145.45898
549.6,1.83204,11147.72363
549.7,1.83236,11149.74707
549.8,1.83268,11151.73242
549.9,1.833,11153.42578
550,1.83332,11155.7041
550.1,1.8337,11158.04883
550.2,1.83407,11160.44141
550.3,1.83439,11162.89062
550.4,1.83471,11164.64453
550.5,1.83504,11166.51074
550.6,1.83536,11168.74121
550.7,1.83573,11171.15625
550.8,1.83611,11173.88672
550.9,1.83643,11175.70605
551,1.83675,11177.56445
551.1,1.83707,11179.97363
551.2,1.83734,11181.69727
551.3,1.83766,11183.40723
551.4,1.83798,11185.08594
551.5,1.8383,11187.35645
551.6,1.83868,11189.85645
551.7,1.83905,11192.51465
551.8,1.83943,11194.88379
551.9,1.83975,11196.95117
552,1.84007,11198.95801
552.1,1.84039,11200.82031
552.2,1.84066,11202.7627
552.3,1.84098,11204.12012
